year,carrier,hour,minute,time_hour,seconds
2013,DL,15,55,2013-03-31T15:00:00Z,:00
2013,DL,15,45,2013-03-31T15:00:00Z,:00
2013,UA,15,55,2013-03-31T15:00:00Z,:00
2013,9E,15,35,2013-03-31T15:00:00Z,:00
2013,US,15,59,2013-03-31T15:00:00Z,:00
2013,MQ,16,00,2013-03-31T16:00:00Z,:00
2013,DL,16,00,2013-03-31T16:00:00Z,:00
2013,AA,16,00,2013-03-31T16:00:00Z,:00
2013,B6,16,00,2013-03-31T16:00:00Z,:00
2013,US,16,00,2013-03-31T16:00:00Z,:00
2013,UA,15,25,2013-03-31T15:00:00Z,:00
2013,9E,15,57,2013-03-31T15:00:00Z,:00
2013,AA,16,00,2013-03-31T16:00:00Z,:00
2013,UA,16,00,2013-03-31T16:00:00Z,:00
2013,WN,15,55,2013-03-31T15:00:00Z,:00
2013,DL,16,00,2013-03-31T16:00:00Z,:00
2013,9E,16,00,2013-03-31T16:00:00Z,:00
2013,B6,16,00,2013-03-31T16:00:00Z,:00
2013,UA,15,40,2013-03-31T15:00:00Z,:00
2013,DL,15,45,2013-03-31T15:00:00Z,:00
2013,DL,16,00,2013-03-31T16:00:00Z,:00
2013,EV,16,04,2013-03-31T16:00:00Z,:00
2013,UA,16,05,2013-03-31T16:00:00Z,:00
2013,EV,16,05,2013-03-31T16:00:00Z,:00
2013,DL,16,05,2013-03-31T16:00:00Z,:00
2013,9E,16,00,2013-03-31T16:00:00Z,:00
2013,US,16,00,2013-03-31T16:00:00Z,:00
2013,DL,16,05,2013-03-31T16:00:00Z,:00
2013,9E,16,10,2013-03-31T16:00:00Z,:00
2013,9E,16,10,2013-03-31T16:00:00Z,:00
2013,MQ,16,05,2013-03-31T16:00:00Z,:00
2013,9E,16,10,2013-03-31T16:00:00Z,:00
2013,9E,16,08,2013-03-31T16:00:00Z,:00
2013,MQ,16,20,2013-03-31T16:00:00Z,:00
2013,DL,16,15,2013-03-31T16:00:00Z,:00
2013,DL,16,00,2013-03-31T16:00:00Z,:00
2013,EV,16,05,2013-03-31T16:00:00Z,:00
2013,EV,15,20,2013-03-31T15:00:00Z,:00
2013,UA,16,00,2013-03-31T16:00:00Z,:00
2013,EV,16,03,2013-03-31T16:00:00Z,:00
2013,EV,16,05,2013-03-31T16:00:00Z,:00
2013,AA,16,10,2013-03-31T16:00:00Z,:00
2013,B6,16,20,2013-03-31T16:00:00Z,:00
2013,EV,16,05,2013-03-31T16:00:00Z,:00
2013,AA,15,30,2013-03-31T15:00:00Z,:00
2013,UA,15,56,2013-03-31T15:00:00Z,:00
2013,EV,15,29,2013-03-31T15:00:00Z,:00
2013,EV,16,22,2013-03-31T16:00:00Z,:00
2013,MQ,16,25,2013-03-31T16:00:00Z,:00
2013,B6,16,30,2013-03-31T16:00:00Z,:00
2013,B6,16,20,2013-03-31T16:00:00Z,:00
2013,DL,16,30,2013-03-31T16:00:00Z,:00
2013,B6,16,35,2013-03-31T16:00:00Z,:00
2013,FL,16,30,2013-03-31T16:00:00Z,:00
2013,DL,16,30,2013-03-31T16:00:00Z,:00
2013,9E,15,43,2013-03-31T15:00:00Z,:00
2013,DL,15,30,2013-03-31T15:00:00Z,:00
2013,EV,16,30,2013-03-31T16:00:00Z,:00
2013,AA,16,40,2013-03-31T16:00:00Z,:00
2013,MQ,16,35,2013-03-31T16:00:00Z,:00
2013,B6,15,59,2013-03-31T15:00:00Z,:00
2013,B6,16,37,2013-03-31T16:00:00Z,:00
2013,B6,16,40,2013-03-31T16:00:00Z,:00
2013,EV,15,05,2013-03-31T15:00:00Z,:00
2013,US,16,35,2013-03-31T16:00:00Z,:00
2013,9E,16,40,2013-03-31T16:00:00Z,:00
2013,EV,16,31,2013-03-31T16:00:00Z,:00
2013,UA,16,39,2013-03-31T16:00:00Z,:00
2013,UA,16,44,2013-03-31T16:00:00Z,:00
2013,DL,16,45,2013-03-31T16:00:00Z,:00
2013,EV,16,45,2013-03-31T16:00:00Z,:00
2013,DL,16,45,2013-03-31T16:00:00Z,:00
2013,AA,16,50,2013-03-31T16:00:00Z,:00
2013,DL,16,55,2013-03-31T16:00:00Z,:00
2013,DL,16,55,2013-03-31T16:00:00Z,:00
2013,WN,16,50,2013-03-31T16:00:00Z,:00
2013,EV,16,30,2013-03-31T16:00:00Z,:00
2013,AA,17,00,2013-03-31T17:00:00Z,:00
2013,DL,17,00,2013-03-31T17:00:00Z,:00
2013,US,17,00,2013-03-31T17:00:00Z,:00
2013,EV,17,03,2013-03-31T17:00:00Z,:00
2013,MQ,17,00,2013-03-31T17:00:00Z,:00
2013,DL,17,00,2013-03-31T17:00:00Z,:00
2013,EV,16,43,2013-03-31T16:00:00Z,:00
2013,MQ,17,00,2013-03-31T17:00:00Z,:00
2013,US,17,05,2013-03-31T17:00:00Z,:00
2013,DL,17,00,2013-03-31T17:00:00Z,:00
2013,AA,16,45,2013-03-31T16:00:00Z,:00
2013,B6,17,03,2013-03-31T17:00:00Z,:00
2013,MQ,17,05,2013-03-31T17:00:00Z,:00
2013,B6,17,00,2013-03-31T17:00:00Z,:00
2013,AA,17,00,2013-03-31T17:00:00Z,:00
2013,B6,17,00,2013-03-31T17:00:00Z,:00
2013,EV,13,26,2013-03-31T13:00:00Z,:00
2013,EV,16,59,2013-03-31T16:00:00Z,:00
2013,AA,17,05,2013-03-31T17:00:00Z,:00
2013,AA,17,10,2013-03-31T17:00:00Z,:00
2013,VX,16,55,2013-03-31T16:00:00Z,:00
2013,UA,17,00,2013-03-31T17:00:00Z,:00
2013,UA,17,04,2013-03-31T17:00:00Z,:00
2013,DL,17,15,2013-03-31T17:00:00Z,:00
2013,B6,17,13,2013-03-31T17:00:00Z,:00
2013,EV,17,10,2013-03-31T17:00:00Z,:00
2013,UA,17,04,2013-03-31T17:00:00Z,:00
2013,DL,17,15,2013-03-31T17:00:00Z,:00
2013,AA,17,20,2013-03-31T17:00:00Z,:00
2013,WN,17,15,2013-03-31T17:00:00Z,:00
2013,MQ,17,20,2013-03-31T17:00:00Z,:00
2013,AA,17,20,2013-03-31T17:00:00Z,:00
2013,AA,17,20,2013-03-31T17:00:00Z,:00
2013,UA,17,15,2013-03-31T17:00:00Z,:00
2013,UA,17,25,2013-03-31T17:00:00Z,:00
2013,MQ,17,25,2013-03-31T17:00:00Z,:00
2013,UA,17,23,2013-03-31T17:00:00Z,:00
2013,DL,17,25,2013-03-31T17:00:00Z,:00
2013,AA,17,25,2013-03-31T17:00:00Z,:00
2013,9E,16,45,2013-03-31T16:00:00Z,:00
2013,EV,17,30,2013-03-31T17:00:00Z,:00
2013,B6,17,38,2013-03-31T17:00:00Z,:00
2013,EV,17,29,2013-03-31T17:00:00Z,:00
2013,US,17,30,2013-03-31T17:00:00Z,:00
2013,UA,17,30,2013-03-31T17:00:00Z,:00
2013,DL,17,35,2013-03-31T17:00:00Z,:00
2013,F9,17,30,2013-03-31T17:00:00Z,:00
2013,B6,17,30,2013-03-31T17:00:00Z,:00
2013,DL,17,30,2013-03-31T17:00:00Z,:00
2013,EV,17,29,2013-03-31T17:00:00Z,:00
2013,B6,17,30,2013-03-31T17:00:00Z,:00
2013,DL,17,35,2013-03-31T17:00:00Z,:00
2013,B6,17,30,2013-03-31T17:00:00Z,:00
2013,FL,17,38,2013-03-31T17:00:00Z,:00
2013,DL,17,40,2013-03-31T17:00:00Z,:00
2013,WN,17,40,2013-03-31T17:00:00Z,:00
2013,B6,17,40,2013-03-31T17:00:00Z,:00
2013,UA,17,29,2013-03-31T17:00:00Z,:00
2013,MQ,17,45,2013-03-31T17:00:00Z,:00
2013,WN,17,40,2013-03-31T17:00:00Z,:00
2013,AA,17,45,2013-03-31T17:00:00Z,:00
2013,EV,17,59,2013-03-31T17:00:00Z,:00
2013,DL,17,35,2013-03-31T17:00:00Z,:00
2013,UA,17,50,2013-03-31T17:00:00Z,:00
2013,B6,17,50,2013-03-31T17:00:00Z,:00
2013,UA,17,55,2013-03-31T17:00:00Z,:00
2013,US,18,00,2013-03-31T18:00:00Z,:00
2013,9E,18,05,2013-03-31T18:00:00Z,:00
2013,US,18,00,2013-03-31T18:00:00Z,:00
2013,DL,18,00,2013-03-31T18:00:00Z,:00
2013,AA,17,45,2013-03-31T17:00:00Z,:00
2013,B6,18,04,2013-03-31T18:00:00Z,:00
2013,UA,18,01,2013-03-31T18:00:00Z,:00
2013,9E,18,10,2013-03-31T18:00:00Z,:00
2013,WN,18,00,2013-03-31T18:00:00Z,:00
2013,MQ,18,10,2013-03-31T18:00:00Z,:00
2013,9E,18,10,2013-03-31T18:00:00Z,:00
2013,UA,18,00,2013-03-31T18:00:00Z,:00
2013,9E,18,15,2013-03-31T18:00:00Z,:00
2013,AA,18,10,2013-03-31T18:00:00Z,:00
2013,AS,18,20,2013-03-31T18:00:00Z,:00
2013,9E,18,15,2013-03-31T18:00:00Z,:00
2013,B6,18,19,2013-03-31T18:00:00Z,:00
2013,DL,18,15,2013-03-31T18:00:00Z,:00
2013,AA,18,20,2013-03-31T18:00:00Z,:00
2013,MQ,18,30,2013-03-31T18:00:00Z,:00
2013,UA,17,29,2013-03-31T17:00:00Z,:00
2013,US,18,29,2013-03-31T18:00:00Z,:00
2013,AA,18,20,2013-03-31T18:00:00Z,:00
2013,B6,17,59,2013-03-31T17:00:00Z,:00
2013,DL,18,25,2013-03-31T18:00:00Z,:00
2013,B6,18,30,2013-03-31T18:00:00Z,:00
2013,US,18,29,2013-03-31T18:00:00Z,:00
2013,EV,18,29,2013-03-31T18:00:00Z,:00
2013,DL,17,00,2013-03-31T17:00:00Z,:00
2013,EV,18,30,2013-03-31T18:00:00Z,:00
2013,EV,18,29,2013-03-31T18:00:00Z,:00
2013,AA,18,30,2013-03-31T18:00:00Z,:00
2013,UA,18,24,2013-03-31T18:00:00Z,:00
2013,EV,15,42,2013-03-31T15:00:00Z,:00
2013,MQ,18,35,2013-03-31T18:00:00Z,:00
2013,MQ,17,59,2013-03-31T17:00:00Z,:00
2013,UA,17,29,2013-03-31T17:00:00Z,:00
2013,UA,18,29,2013-03-31T18:00:00Z,:00
2013,9E,18,35,2013-03-31T18:00:00Z,:00
2013,DL,18,35,2013-03-31T18:00:00Z,:00
2013,MQ,18,40,2013-03-31T18:00:00Z,:00
2013,WN,18,30,2013-03-31T18:00:00Z,:00
2013,DL,18,35,2013-03-31T18:00:00Z,:00
2013,DL,18,40,2013-03-31T18:00:00Z,:00
2013,EV,17,25,2013-03-31T17:00:00Z,:00
2013,UA,18,25,2013-03-31T18:00:00Z,:00
2013,AA,18,50,2013-03-31T18:00:00Z,:00
2013,WN,18,20,2013-03-31T18:00:00Z,:00
2013,B6,18,45,2013-03-31T18:00:00Z,:00
2013,VX,16,30,2013-03-31T16:00:00Z,:00
2013,UA,18,45,2013-03-31T18:00:00Z,:00
2013,MQ,18,55,2013-03-31T18:00:00Z,:00
2013,DL,18,55,2013-03-31T18:00:00Z,:00
2013,DL,18,56,2013-03-31T18:00:00Z,:00
2013,DL,18,55,2013-03-31T18:00:00Z,:00
2013,9E,18,50,2013-03-31T18:00:00Z,:00
2013,B6,18,05,2013-03-31T18:00:00Z,:00
2013,US,19,00,2013-03-31T19:00:00Z,:00
2013,9E,18,55,2013-03-31T18:00:00Z,:00
2013,B6,18,59,2013-03-31T18:00:00Z,:00
2013,DL,18,55,2013-03-31T18:00:00Z,:00
2013,DL,19,00,2013-03-31T19:00:00Z,:00
2013,DL,18,55,2013-03-31T18:00:00Z,:00
2013,9E,19,00,2013-03-31T19:00:00Z,:00
2013,DL,19,00,2013-03-31T19:00:00Z,:00
2013,9E,19,00,2013-03-31T19:00:00Z,:00
2013,US,18,55,2013-03-31T18:00:00Z,:00
2013,DL,18,57,2013-03-31T18:00:00Z,:00
2013,DL,19,00,2013-03-31T19:00:00Z,:00
2013,EV,19,01,2013-03-31T19:00:00Z,:00
2013,MQ,19,10,2013-03-31T19:00:00Z,:00
2013,AA,19,05,2013-03-31T19:00:00Z,:00
2013,UA,17,45,2013-03-31T17:00:00Z,:00
2013,UA,18,54,2013-03-31T18:00:00Z,:00
2013,UA,17,25,2013-03-31T17:00:00Z,:00
2013,YV,16,00,2013-03-31T16:00:00Z,:00
2013,DL,19,10,2013-03-31T19:00:00Z,:00
2013,AA,19,10,2013-03-31T19:00:00Z,:00
2013,B6,19,15,2013-03-31T19:00:00Z,:00
2013,EV,19,06,2013-03-31T19:00:00Z,:00
2013,UA,19,04,2013-03-31T19:00:00Z,:00
2013,9E,19,25,2013-03-31T19:00:00Z,:00
2013,UA,19,10,2013-03-31T19:00:00Z,:00
2013,UA,18,55,2013-03-31T18:00:00Z,:00
2013,UA,19,08,2013-03-31T19:00:00Z,:00
2013,9E,19,15,2013-03-31T19:00:00Z,:00
2013,DL,19,15,2013-03-31T19:00:00Z,:00
2013,B6,19,15,2013-03-31T19:00:00Z,:00
2013,B6,17,00,2013-03-31T17:00:00Z,:00
2013,9E,19,25,2013-03-31T19:00:00Z,:00
2013,EV,19,33,2013-03-31T19:00:00Z,:00
2013,FL,18,59,2013-03-31T18:00:00Z,:00
2013,9E,19,25,2013-03-31T19:00:00Z,:00
2013,AA,19,20,2013-03-31T19:00:00Z,:00
2013,UA,18,25,2013-03-31T18:00:00Z,:00
2013,DL,19,25,2013-03-31T19:00:00Z,:00
2013,UA,19,17,2013-03-31T19:00:00Z,:00
2013,DL,19,29,2013-03-31T19:00:00Z,:00
2013,EV,19,36,2013-03-31T19:00:00Z,:00
2013,DL,19,29,2013-03-31T19:00:00Z,:00
2013,EV,19,33,2013-03-31T19:00:00Z,:00
2013,B6,19,30,2013-03-31T19:00:00Z,:00
2013,UA,18,38,2013-03-31T18:00:00Z,:00
2013,B6,18,07,2013-03-31T18:00:00Z,:00
2013,DL,19,35,2013-03-31T19:00:00Z,:00
2013,DL,19,35,2013-03-31T19:00:00Z,:00
2013,MQ,19,40,2013-03-31T19:00:00Z,:00
2013,UA,19,32,2013-03-31T19:00:00Z,:00
2013,UA,19,30,2013-03-31T19:00:00Z,:00
2013,9E,19,40,2013-03-31T19:00:00Z,:00
2013,UA,19,05,2013-03-31T19:00:00Z,:00
2013,9E,19,35,2013-03-31T19:00:00Z,:00
2013,MQ,18,45,2013-03-31T18:00:00Z,:00
2013,DL,19,35,2013-03-31T19:00:00Z,:00
2013,AA,19,40,2013-03-31T19:00:00Z,:00
2013,WN,19,05,2013-03-31T19:00:00Z,:00
2013,EV,19,30,2013-03-31T19:00:00Z,:00
2013,EV,19,45,2013-03-31T19:00:00Z,:00
2013,B6,18,59,2013-03-31T18:00:00Z,:00
2013,UA,19,53,2013-03-31T19:00:00Z,:00
2013,EV,19,10,2013-03-31T19:00:00Z,:00
2013,B6,20,00,2013-03-31T20:00:00Z,:00
2013,US,20,00,2013-03-31T20:00:00Z,:00
2013,UA,19,18,2013-03-31T19:00:00Z,:00
2013,EV,19,04,2013-03-31T19:00:00Z,:00
2013,EV,19,57,2013-03-31T19:00:00Z,:00
2013,B6,20,00,2013-03-31T20:00:00Z,:00
2013,AA,19,55,2013-03-31T19:00:00Z,:00
2013,EV,19,55,2013-03-31T19:00:00Z,:00
2013,B6,20,00,2013-03-31T20:00:00Z,:00
2013,B6,19,45,2013-03-31T19:00:00Z,:00
2013,MQ,19,59,2013-03-31T19:00:00Z,:00
2013,UA,20,00,2013-03-31T20:00:00Z,:00
2013,EV,20,05,2013-03-31T20:00:00Z,:00
2013,DL,20,00,2013-03-31T20:00:00Z,:00
2013,UA,20,00,2013-03-31T20:00:00Z,:00
2013,VX,20,05,2013-03-31T20:00:00Z,:00
2013,EV,19,40,2013-03-31T19:00:00Z,:00
2013,UA,20,15,2013-03-31T20:00:00Z,:00
2013,UA,20,06,2013-03-31T20:00:00Z,:00
2013,AA,20,15,2013-03-31T20:00:00Z,:00
2013,MQ,20,15,2013-03-31T20:00:00Z,:00
2013,DL,20,15,2013-03-31T20:00:00Z,:00
2013,AA,17,30,2013-03-31T17:00:00Z,:00
2013,EV,19,35,2013-03-31T19:00:00Z,:00
2013,9E,20,15,2013-03-31T20:00:00Z,:00
2013,US,20,00,2013-03-31T20:00:00Z,:00
2013,MQ,20,20,2013-03-31T20:00:00Z,:00
2013,EV,19,44,2013-03-31T19:00:00Z,:00
2013,UA,20,15,2013-03-31T20:00:00Z,:00
2013,EV,19,30,2013-03-31T19:00:00Z,:00
2013,UA,20,15,2013-03-31T20:00:00Z,:00
2013,UA,20,21,2013-03-31T20:00:00Z,:00
2013,9E,19,55,2013-03-31T19:00:00Z,:00
2013,B6,20,30,2013-03-31T20:00:00Z,:00
2013,UA,19,50,2013-03-31T19:00:00Z,:00
2013,UA,20,25,2013-03-31T20:00:00Z,:00
2013,EV,20,35,2013-03-31T20:00:00Z,:00
2013,WN,20,30,2013-03-31T20:00:00Z,:00
2013,B6,20,30,2013-03-31T20:00:00Z,:00
2013,B6,20,32,2013-03-31T20:00:00Z,:00
2013,UA,20,29,2013-03-31T20:00:00Z,:00
2013,EV,20,39,2013-03-31T20:00:00Z,:00
2013,B6,20,40,2013-03-31T20:00:00Z,:00
2013,EV,19,52,2013-03-31T19:00:00Z,:00
2013,AA,20,45,2013-03-31T20:00:00Z,:00
2013,EV,19,30,2013-03-31T19:00:00Z,:00
2013,B6,20,40,2013-03-31T20:00:00Z,:00
2013,9E,20,45,2013-03-31T20:00:00Z,:00
2013,B6,20,45,2013-03-31T20:00:00Z,:00
2013,EV,20,00,2013-03-31T20:00:00Z,:00
2013,EV,20,52,2013-03-31T20:00:00Z,:00
2013,WN,20,50,2013-03-31T20:00:00Z,:00
2013,UA,20,53,2013-03-31T20:00:00Z,:00
2013,UA,20,10,2013-03-31T20:00:00Z,:00
2013,US,21,00,2013-03-31T21:00:00Z,:00
2013,EV,20,59,2013-03-31T20:00:00Z,:00
2013,MQ,21,00,2013-03-31T21:00:00Z,:00
2013,MQ,21,00,2013-03-31T21:00:00Z,:00
2013,MQ,21,00,2013-03-31T21:00:00Z,:00
2013,DL,21,00,2013-03-31T21:00:00Z,:00
2013,UA,20,56,2013-03-31T20:00:00Z,:00
2013,UA,20,00,2013-03-31T20:00:00Z,:00
2013,MQ,21,00,2013-03-31T21:00:00Z,:00
2013,EV,21,05,2013-03-31T21:00:00Z,:00
2013,B6,21,00,2013-03-31T21:00:00Z,:00
2013,DL,19,00,2013-03-31T19:00:00Z,:00
2013,UA,20,00,2013-03-31T20:00:00Z,:00
2013,DL,21,00,2013-03-31T21:00:00Z,:00
2013,UA,21,01,2013-03-31T21:00:00Z,:00
2013,EV,20,05,2013-03-31T20:00:00Z,:00
2013,B6,19,39,2013-03-31T19:00:00Z,:00
2013,EV,21,12,2013-03-31T21:00:00Z,:00
2013,UA,21,00,2013-03-31T21:00:00Z,:00
2013,EV,19,29,2013-03-31T19:00:00Z,:00
2013,B6,21,15,2013-03-31T21:00:00Z,:00
2013,MQ,21,25,2013-03-31T21:00:00Z,:00
2013,EV,21,25,2013-03-31T21:00:00Z,:00
2013,B6,20,50,2013-03-31T20:00:00Z,:00
2013,B6,21,20,2013-03-31T21:00:00Z,:00
2013,MQ,21,30,2013-03-31T21:00:00Z,:00
2013,UA,20,57,2013-03-31T20:00:00Z,:00
2013,VX,18,55,2013-03-31T18:00:00Z,:00
2013,EV,20,05,2013-03-31T20:00:00Z,:00
2013,EV,21,35,2013-03-31T21:00:00Z,:00
2013,EV,21,29,2013-03-31T21:00:00Z,:00
2013,AA,21,35,2013-03-31T21:00:00Z,:00
2013,B6,21,30,2013-03-31T21:00:00Z,:00
2013,B6,21,35,2013-03-31T21:00:00Z,:00
2013,B6,21,46,2013-03-31T21:00:00Z,:00
2013,B6,21,45,2013-03-31T21:00:00Z,:00
2013,B6,21,40,2013-03-31T21:00:00Z,:00
2013,B6,21,30,2013-03-31T21:00:00Z,:00
2013,EV,21,00,2013-03-31T21:00:00Z,:00
2013,UA,21,05,2013-03-31T21:00:00Z,:00
2013,B6,21,50,2013-03-31T21:00:00Z,:00
2013,UA,21,51,2013-03-31T21:00:00Z,:00
2013,B6,21,55,2013-03-31T21:00:00Z,:00
2013,UA,20,55,2013-03-31T20:00:00Z,:00
2013,EV,21,00,2013-03-31T21:00:00Z,:00
2013,AA,18,55,2013-03-31T18:00:00Z,:00
2013,EV,21,59,2013-03-31T21:00:00Z,:00
2013,UA,20,25,2013-03-31T20:00:00Z,:00
2013,B6,22,20,2013-03-31T22:00:00Z,:00
2013,B6,20,40,2013-03-31T20:00:00Z,:00
2013,FL,20,30,2013-03-31T20:00:00Z,:00
2013,EV,22,20,2013-03-31T22:00:00Z,:00
2013,US,21,00,2013-03-31T21:00:00Z,:00
2013,B6,22,45,2013-03-31T22:00:00Z,:00
2013,UA,21,12,2013-03-31T21:00:00Z,:00
2013,B6,22,45,2013-03-31T22:00:00Z,:00
2013,B6,22,45,2013-03-31T22:00:00Z,:00
2013,B6,22,50,2013-03-31T22:00:00Z,:00
2013,UA,20,00,2013-03-31T20:00:00Z,:00
2013,EV,21,15,2013-03-31T21:00:00Z,:00
2013,EV,22,00,2013-03-31T22:00:00Z,:00
2013,DL,22,25,2013-03-31T22:00:00Z,:00
2013,DL,20,30,2013-03-31T20:00:00Z,:00
2013,B6,21,50,2013-03-31T21:00:00Z,:00
2013,B6,23,55,2013-03-31T23:00:00Z,:00
2013,B6,22,50,2013-03-31T22:00:00Z,:00
2013,B6,23,55,2013-03-31T23:00:00Z,:00
2013,B6,23,59,2013-03-31T23:00:00Z,:00
2013,EV,16,27,2013-03-31T16:00:00Z,:00
2013,EV,06,00,2013-03-31T06:00:00Z,:00
2013,UA,09,29,2013-03-31T09:00:00Z,:00
2013,B6,23,59,2013-05-31T23:00:00Z,:00
2013,US,05,00,2013-05-31T05:00:00Z,:00
2013,UA,05,10,2013-05-31T05:00:00Z,:00
2013,UA,05,45,2013-05-31T05:00:00Z,:00
2013,B6,05,45,2013-05-31T05:00:00Z,:00
2013,UA,05,50,2013-05-31T05:00:00Z,:00
2013,B6,06,00,2013-05-31T06:00:00Z,:00
2013,EV,06,01,2013-05-31T06:00:00Z,:00
2013,US,06,00,2013-05-31T06:00:00Z,:00
2013,AA,05,40,2013-05-31T05:00:00Z,:00
2013,B6,06,00,2013-05-31T06:00:00Z,:00
2013,US,06,00,2013-05-31T06:00:00Z,:00
2013,US,06,00,2013-05-31T06:00:00Z,:00
2013,EV,06,00,2013-05-31T06:00:00Z,:00
2013,B6,06,02,2013-05-31T06:00:00Z,:00
2013,DL,06,00,2013-05-31T06:00:00Z,:00
2013,DL,06,00,2013-05-31T06:00:00Z,:00
2013,AA,06,00,2013-05-31T06:00:00Z,:00
2013,MQ,06,00,2013-05-31T06:00:00Z,:00
2013,EV,06,00,2013-05-31T06:00:00Z,:00
2013,AA,06,05,2013-05-31T06:00:00Z,:00
2013,UA,06,04,2013-05-31T06:00:00Z,:00
2013,UA,06,00,2013-05-31T06:00:00Z,:00
2013,WN,06,00,2013-05-31T06:00:00Z,:00
2013,MQ,06,05,2013-05-31T06:00:00Z,:00
2013,MQ,06,05,2013-05-31T06:00:00Z,:00
2013,EV,06,00,2013-05-31T06:00:00Z,:00
2013,B6,06,00,2013-05-31T06:00:00Z,:00
2013,WN,06,00,2013-05-31T06:00:00Z,:00
2013,DL,06,10,2013-05-31T06:00:00Z,:00
2013,EV,06,00,2013-05-31T06:00:00Z,:00
2013,FL,06,00,2013-05-31T06:00:00Z,:00
2013,UA,06,12,2013-05-31T06:00:00Z,:00
2013,UA,06,00,2013-05-31T06:00:00Z,:00
2013,AA,06,10,2013-05-31T06:00:00Z,:00
2013,UA,06,10,2013-05-31T06:00:00Z,:00
2013,US,06,15,2013-05-31T06:00:00Z,:00
2013,AA,06,15,2013-05-31T06:00:00Z,:00
2013,B6,06,10,2013-05-31T06:00:00Z,:00
2013,UA,06,13,2013-05-31T06:00:00Z,:00
2013,EV,06,15,2013-05-31T06:00:00Z,:00
2013,B6,06,10,2013-05-31T06:00:00Z,:00
2013,UA,06,00,2013-05-31T06:00:00Z,:00
2013,US,06,29,2013-05-31T06:00:00Z,:00
2013,UA,06,24,2013-05-31T06:00:00Z,:00
2013,US,06,30,2013-05-31T06:00:00Z,:00
2013,WN,06,25,2013-05-31T06:00:00Z,:00
2013,UA,06,35,2013-05-31T06:00:00Z,:00
2013,DL,06,30,2013-05-31T06:00:00Z,:00
2013,B6,06,27,2013-05-31T06:00:00Z,:00
2013,MQ,06,30,2013-05-31T06:00:00Z,:00
2013,UA,06,31,2013-05-31T06:00:00Z,:00
2013,AA,06,30,2013-05-31T06:00:00Z,:00
2013,B6,06,30,2013-05-31T06:00:00Z,:00
2013,MQ,06,30,2013-05-31T06:00:00Z,:00
2013,UA,06,30,2013-05-31T06:00:00Z,:00
2013,UA,06,24,2013-05-31T06:00:00Z,:00
2013,EV,06,30,2013-05-31T06:00:00Z,:00
2013,B6,06,30,2013-05-31T06:00:00Z,:00
2013,EV,06,30,2013-05-31T06:00:00Z,:00
2013,B6,06,30,2013-05-31T06:00:00Z,:00
2013,B6,06,40,2013-05-31T06:00:00Z,:00
2013,WN,06,25,2013-05-31T06:00:00Z,:00
2013,EV,06,40,2013-05-31T06:00:00Z,:00
2013,B6,06,30,2013-05-31T06:00:00Z,:00
2013,UA,06,35,2013-05-31T06:00:00Z,:00
2013,EV,06,40,2013-05-31T06:00:00Z,:00
2013,EV,06,40,2013-05-31T06:00:00Z,:00
2013,EV,06,43,2013-05-31T06:00:00Z,:00
2013,AA,06,40,2013-05-31T06:00:00Z,:00
2013,US,06,45,2013-05-31T06:00:00Z,:00
2013,UA,06,45,2013-05-31T06:00:00Z,:00
2013,B6,06,45,2013-05-31T06:00:00Z,:00
2013,US,06,45,2013-05-31T06:00:00Z,:00
2013,US,06,45,2013-05-31T06:00:00Z,:00
2013,B6,06,45,2013-05-31T06:00:00Z,:00
2013,AA,06,50,2013-05-31T06:00:00Z,:00
2013,UA,06,44,2013-05-31T06:00:00Z,:00
2013,UA,06,53,2013-05-31T06:00:00Z,:00
2013,DL,07,00,2013-05-31T07:00:00Z,:00
2013,AA,06,55,2013-05-31T06:00:00Z,:00
2013,UA,06,48,2013-05-31T06:00:00Z,:00
2013,US,07,00,2013-05-31T07:00:00Z,:00
2013,DL,06,35,2013-05-31T06:00:00Z,:00
2013,DL,07,00,2013-05-31T07:00:00Z,:00
2013,DL,07,00,2013-05-31T07:00:00Z,:00
2013,US,07,00,2013-05-31T07:00:00Z,:00
2013,EV,06,24,2013-05-31T06:00:00Z,:00
2013,EV,06,53,2013-05-31T06:00:00Z,:00
2013,AA,07,00,2013-05-31T07:00:00Z,:00
2013,WN,06,55,2013-05-31T06:00:00Z,:00
2013,AA,07,00,2013-05-31T07:00:00Z,:00
2013,MQ,07,00,2013-05-31T07:00:00Z,:00
2013,DL,07,00,2013-05-31T07:00:00Z,:00
2013,DL,07,00,2013-05-31T07:00:00Z,:00
2013,AA,07,00,2013-05-31T07:00:00Z,:00
2013,UA,06,55,2013-05-31T06:00:00Z,:00
2013,DL,07,05,2013-05-31T07:00:00Z,:00
2013,B6,07,00,2013-05-31T07:00:00Z,:00
2013,EV,07,05,2013-05-31T07:00:00Z,:00
2013,UA,06,51,2013-05-31T06:00:00Z,:00
2013,WN,07,10,2013-05-31T07:00:00Z,:00
2013,UA,07,12,2013-05-31T07:00:00Z,:00
2013,EV,07,17,2013-05-31T07:00:00Z,:00
2013,VX,07,15,2013-05-31T07:00:00Z,:00
2013,UA,07,14,2013-05-31T07:00:00Z,:00
2013,DL,07,00,2013-05-31T07:00:00Z,:00
2013,DL,07,15,2013-05-31T07:00:00Z,:00
2013,AA,07,25,2013-05-31T07:00:00Z,:00
2013,AS,07,25,2013-05-31T07:00:00Z,:00
