year,carrier,salida,llegada,diff
2013,UA,2022-05-30T11:22:00Z,2022-05-30T11:00:00Z,22
2013,B6,2022-05-30T11:40:00Z,2022-05-30T11:00:00Z,40
2013,US,2022-05-30T11:45:00Z,2022-05-30T11:00:00Z,45
2013,B6,2022-05-30T11:40:00Z,2022-05-30T11:00:00Z,40
2013,DL,2022-05-30T11:45:00Z,2022-05-30T11:00:00Z,45
2013,UA,2022-05-30T11:19:00Z,2022-05-30T11:00:00Z,19
2013,UA,2022-05-30T11:42:00Z,2022-05-30T11:00:00Z,42
2013,UA,2022-05-30T11:49:00Z,2022-05-30T11:00:00Z,49
2013,AA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,UA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,UA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,AA,2022-05-30T11:59:00Z,2022-05-30T11:00:00Z,59
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,UA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,B6,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,UA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:15:00Z,2022-05-30T12:00:00Z,15
2013,AA,2022-05-30T12:15:00Z,2022-05-30T12:00:00Z,15
2013,B6,2022-05-30T12:09:00Z,2022-05-30T12:00:00Z,9
2013,UA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:05:00Z,2022-05-30T12:00:00Z,5
2013,DL,2022-05-30T12:05:00Z,2022-05-30T12:00:00Z,5
2013,AA,2022-05-30T12:15:00Z,2022-05-30T12:00:00Z,15
2013,VX,2022-05-30T12:10:00Z,2022-05-30T12:00:00Z,10
2013,MQ,2022-05-30T12:10:00Z,2022-05-30T12:00:00Z,10
2013,UA,2022-05-30T12:19:00Z,2022-05-30T12:00:00Z,19
2013,AS,2022-05-30T12:25:00Z,2022-05-30T12:00:00Z,25
2013,EV,2022-05-30T12:29:00Z,2022-05-30T12:00:00Z,29
2013,B6,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,AA,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,B6,2022-05-30T12:29:00Z,2022-05-30T12:00:00Z,29
2013,WN,2022-05-30T12:25:00Z,2022-05-30T12:00:00Z,25
2013,B6,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,EV,2022-05-30T12:32:00Z,2022-05-30T12:00:00Z,32
2013,US,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,WN,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,AA,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,VX,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,UA,2022-05-30T12:29:00Z,2022-05-30T12:00:00Z,29
2013,B6,2022-05-30T12:31:00Z,2022-05-30T12:00:00Z,31
2013,EV,2022-05-30T12:47:00Z,2022-05-30T12:00:00Z,47
2013,AA,2022-05-30T12:45:00Z,2022-05-30T12:00:00Z,45
2013,AA,2022-05-30T12:45:00Z,2022-05-30T12:00:00Z,45
2013,B6,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,DL,2022-05-30T12:45:00Z,2022-05-30T12:00:00Z,45
2013,US,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,EV,2022-05-30T12:51:00Z,2022-05-30T12:00:00Z,51
2013,UA,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,UA,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,B6,2022-05-30T12:35:00Z,2022-05-30T12:00:00Z,35
2013,DL,2022-05-30T12:59:00Z,2022-05-30T12:00:00Z,59
2013,9E,2022-05-30T12:57:00Z,2022-05-30T12:00:00Z,57
2013,9E,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,EV,2022-05-30T12:59:00Z,2022-05-30T12:00:00Z,59
2013,DL,2022-05-30T12:45:00Z,2022-05-30T12:00:00Z,45
2013,B6,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,WN,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,EV,2022-05-30T12:59:00Z,2022-05-30T12:00:00Z,59
2013,AA,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,UA,2022-05-30T12:47:00Z,2022-05-30T12:00:00Z,47
2013,B6,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,UA,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,9E,2022-05-30T13:05:00Z,2022-05-30T13:00:00Z,5
2013,9E,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,DL,2022-05-30T13:05:00Z,2022-05-30T13:00:00Z,5
2013,DL,2022-05-30T13:05:00Z,2022-05-30T13:00:00Z,5
2013,UA,2022-05-30T13:09:00Z,2022-05-30T13:00:00Z,9
2013,DL,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,DL,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,B6,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,DL,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,AA,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,AA,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,DL,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,9E,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,UA,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,EV,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,EV,2022-05-30T13:13:00Z,2022-05-30T13:00:00Z,13
2013,B6,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,US,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,UA,2022-05-30T11:10:00Z,2022-05-30T11:00:00Z,10
2013,DL,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,DL,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,MQ,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,EV,2022-05-30T12:59:00Z,2022-05-30T12:00:00Z,59
2013,B6,2022-05-30T12:48:00Z,2022-05-30T12:00:00Z,48
2013,US,2022-05-30T13:25:00Z,2022-05-30T13:00:00Z,25
2013,B6,2022-05-30T13:20:00Z,2022-05-30T13:00:00Z,20
2013,EV,2022-05-30T13:24:00Z,2022-05-30T13:00:00Z,24
2013,EV,2022-05-30T13:25:00Z,2022-05-30T13:00:00Z,25
2013,UA,2022-05-30T13:22:00Z,2022-05-30T13:00:00Z,22
2013,AA,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,MQ,2022-05-30T13:25:00Z,2022-05-30T13:00:00Z,25
2013,DL,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,UA,2022-05-30T13:31:00Z,2022-05-30T13:00:00Z,31
2013,EV,2022-05-30T13:36:00Z,2022-05-30T13:00:00Z,36
2013,UA,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,B6,2022-05-30T13:36:00Z,2022-05-30T13:00:00Z,36
2013,B6,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,B6,2022-05-30T13:29:00Z,2022-05-30T13:00:00Z,29
2013,AA,2022-05-30T13:35:00Z,2022-05-30T13:00:00Z,35
2013,UA,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,EV,2022-05-30T13:39:00Z,2022-05-30T13:00:00Z,39
2013,DL,2022-05-30T13:35:00Z,2022-05-30T13:00:00Z,35
2013,DL,2022-05-30T13:35:00Z,2022-05-30T13:00:00Z,35
2013,EV,2022-05-30T13:40:00Z,2022-05-30T13:00:00Z,40
2013,MQ,2022-05-30T13:35:00Z,2022-05-30T13:00:00Z,35
2013,MQ,2022-05-30T13:40:00Z,2022-05-30T13:00:00Z,40
2013,EV,2022-05-30T13:40:00Z,2022-05-30T13:00:00Z,40
2013,9E,2022-05-30T13:50:00Z,2022-05-30T13:00:00Z,50
2013,UA,2022-05-30T13:40:00Z,2022-05-30T13:00:00Z,40
2013,UA,2022-05-30T13:50:00Z,2022-05-30T13:00:00Z,50
2013,EV,2022-05-30T13:55:00Z,2022-05-30T13:00:00Z,55
2013,MQ,2022-05-30T13:50:00Z,2022-05-30T13:00:00Z,50
2013,UA,2022-05-30T13:53:00Z,2022-05-30T13:00:00Z,53
2013,EV,2022-05-30T12:59:00Z,2022-05-30T12:00:00Z,59
2013,AA,2022-05-30T13:45:00Z,2022-05-30T13:00:00Z,45
2013,UA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,UA,2022-05-30T13:53:00Z,2022-05-30T13:00:00Z,53
2013,US,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,DL,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,DL,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,AA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,B6,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,UA,2022-05-30T13:59:00Z,2022-05-30T13:00:00Z,59
2013,DL,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,AA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,UA,2022-05-30T13:59:00Z,2022-05-30T13:00:00Z,59
2013,DL,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,B6,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,B6,2022-05-30T14:05:00Z,2022-05-30T14:00:00Z,5
2013,DL,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,UA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,DL,2022-05-30T14:10:00Z,2022-05-30T14:00:00Z,10
2013,MQ,2022-05-30T14:05:00Z,2022-05-30T14:00:00Z,5
2013,VX,2022-05-30T14:10:00Z,2022-05-30T14:00:00Z,10
2013,F9,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,DL,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,B6,2022-05-30T14:17:00Z,2022-05-30T14:00:00Z,17
2013,AA,2022-05-30T14:20:00Z,2022-05-30T14:00:00Z,20
2013,B6,2022-05-30T14:20:00Z,2022-05-30T14:00:00Z,20
2013,UA,2022-05-30T14:11:00Z,2022-05-30T14:00:00Z,11
2013,AA,2022-05-30T14:20:00Z,2022-05-30T14:00:00Z,20
2013,MQ,2022-05-30T14:20:00Z,2022-05-30T14:00:00Z,20
2013,EV,2022-05-30T14:29:00Z,2022-05-30T14:00:00Z,29
2013,EV,2022-05-30T14:22:00Z,2022-05-30T14:00:00Z,22
2013,EV,2022-05-30T14:29:00Z,2022-05-30T14:00:00Z,29
2013,9E,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,B6,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,UA,2022-05-30T14:29:00Z,2022-05-30T14:00:00Z,29
2013,EV,2022-05-30T14:29:00Z,2022-05-30T14:00:00Z,29
2013,WN,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,UA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,B6,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,B6,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,DL,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,EV,2022-05-30T14:40:00Z,2022-05-30T14:00:00Z,40
2013,VX,2022-05-30T14:35:00Z,2022-05-30T14:00:00Z,35
2013,B6,2022-05-30T14:36:00Z,2022-05-30T14:00:00Z,36
2013,B6,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,B6,2022-05-30T14:25:00Z,2022-05-30T14:00:00Z,25
2013,B6,2022-05-30T14:45:00Z,2022-05-30T14:00:00Z,45
2013,AA,2022-05-30T14:40:00Z,2022-05-30T14:00:00Z,40
2013,9E,2022-05-30T14:50:00Z,2022-05-30T14:00:00Z,50
2013,9E,2022-05-30T14:50:00Z,2022-05-30T14:00:00Z,50
2013,AA,2022-05-30T14:45:00Z,2022-05-30T14:00:00Z,45
2013,EV,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,WN,2022-05-30T14:45:00Z,2022-05-30T14:00:00Z,45
2013,B6,2022-05-30T14:55:00Z,2022-05-30T14:00:00Z,55
2013,EV,2022-05-30T14:29:00Z,2022-05-30T14:00:00Z,29
2013,B6,2022-05-30T14:42:00Z,2022-05-30T14:00:00Z,42
2013,UA,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,MQ,2022-05-30T14:55:00Z,2022-05-30T14:00:00Z,55
2013,EV,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,B6,2022-05-30T14:50:00Z,2022-05-30T14:00:00Z,50
2013,US,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,DL,2022-05-30T15:04:00Z,2022-05-30T15:00:00Z,4
2013,HA,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,MQ,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,EV,2022-05-30T14:29:00Z,2022-05-30T14:00:00Z,29
2013,UA,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,DL,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,US,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,UA,2022-05-30T14:56:00Z,2022-05-30T14:00:00Z,56
2013,DL,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,EV,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,MQ,2022-05-30T15:10:00Z,2022-05-30T15:00:00Z,10
2013,UA,2022-05-30T14:53:00Z,2022-05-30T14:00:00Z,53
2013,US,2022-05-30T15:15:00Z,2022-05-30T15:00:00Z,15
2013,US,2022-05-30T15:15:00Z,2022-05-30T15:00:00Z,15
2013,UA,2022-05-30T15:13:00Z,2022-05-30T15:00:00Z,13
2013,AA,2022-05-30T15:20:00Z,2022-05-30T15:00:00Z,20
2013,B6,2022-05-30T14:05:00Z,2022-05-30T14:00:00Z,5
2013,AA,2022-05-30T15:30:00Z,2022-05-30T15:00:00Z,30
2013,EV,2022-05-30T15:29:00Z,2022-05-30T15:00:00Z,29
2013,EV,2022-05-30T15:29:00Z,2022-05-30T15:00:00Z,29
2013,MQ,2022-05-30T15:30:00Z,2022-05-30T15:00:00Z,30
2013,DL,2022-05-30T15:30:00Z,2022-05-30T15:00:00Z,30
2013,UA,2022-05-30T15:25:00Z,2022-05-30T15:00:00Z,25
2013,AA,2022-05-30T15:30:00Z,2022-05-30T15:00:00Z,30
2013,US,2022-05-30T15:15:00Z,2022-05-30T15:00:00Z,15
2013,AA,2022-05-30T15:30:00Z,2022-05-30T15:00:00Z,30
2013,UA,2022-05-30T15:29:00Z,2022-05-30T15:00:00Z,29
2013,B6,2022-05-30T15:35:00Z,2022-05-30T15:00:00Z,35
2013,EV,2022-05-30T15:35:00Z,2022-05-30T15:00:00Z,35
2013,EV,2022-05-30T15:51:00Z,2022-05-30T15:00:00Z,51
2013,B6,2022-05-30T15:44:00Z,2022-05-30T15:00:00Z,44
2013,DL,2022-05-30T15:50:00Z,2022-05-30T15:00:00Z,50
2013,DL,2022-05-30T16:00:00Z,2022-05-30T16:00:00Z,0
2013,DL,2022-05-30T16:00:00Z,2022-05-30T16:00:00Z,0
2013,B6,2022-05-30T15:55:00Z,2022-05-30T15:00:00Z,55
2013,US,2022-05-30T16:00:00Z,2022-05-30T16:00:00Z,0
2013,UA,2022-05-30T15:59:00Z,2022-05-30T15:00:00Z,59
2013,DL,2022-05-30T16:00:00Z,2022-05-30T16:00:00Z,0
2013,UA,2022-05-30T15:51:00Z,2022-05-30T15:00:00Z,51
2013,DL,2022-05-30T16:00:00Z,2022-05-30T16:00:00Z,0
2013,WN,2022-05-30T16:00:00Z,2022-05-30T16:00:00Z,0
2013,MQ,2022-05-30T16:00:00Z,2022-05-30T16:00:00Z,0
2013,UA,2022-05-30T15:59:00Z,2022-05-30T15:00:00Z,59
2013,DL,2022-05-30T16:10:00Z,2022-05-30T16:00:00Z,10
2013,B6,2022-05-30T16:10:00Z,2022-05-30T16:00:00Z,10
2013,MQ,2022-05-30T15:50:00Z,2022-05-30T15:00:00Z,50
2013,AA,2022-05-30T16:15:00Z,2022-05-30T16:00:00Z,15
2013,UA,2022-05-30T15:56:00Z,2022-05-30T15:00:00Z,56
2013,B6,2022-05-30T15:50:00Z,2022-05-30T15:00:00Z,50
2013,DL,2022-05-30T16:15:00Z,2022-05-30T16:00:00Z,15
2013,UA,2022-05-30T15:55:00Z,2022-05-30T15:00:00Z,55
2013,MQ,2022-05-30T16:15:00Z,2022-05-30T16:00:00Z,15
2013,DL,2022-05-30T15:30:00Z,2022-05-30T15:00:00Z,30
2013,B6,2022-05-30T16:25:00Z,2022-05-30T16:00:00Z,25
2013,EV,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,B6,2022-05-30T16:05:00Z,2022-05-30T16:00:00Z,5
2013,EV,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,9E,2022-05-30T16:25:00Z,2022-05-30T16:00:00Z,25
2013,US,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,EV,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,EV,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,WN,2022-05-30T16:05:00Z,2022-05-30T16:00:00Z,5
2013,B6,2022-05-30T16:31:00Z,2022-05-30T16:00:00Z,31
2013,MQ,2022-05-30T16:35:00Z,2022-05-30T16:00:00Z,35
2013,UA,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,DL,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,EV,2022-05-30T16:35:00Z,2022-05-30T16:00:00Z,35
2013,AA,2022-05-30T16:25:00Z,2022-05-30T16:00:00Z,25
2013,DL,2022-05-30T16:35:00Z,2022-05-30T16:00:00Z,35
2013,DL,2022-05-30T16:35:00Z,2022-05-30T16:00:00Z,35
2013,DL,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,UA,2022-05-30T16:36:00Z,2022-05-30T16:00:00Z,36
2013,UA,2022-05-30T16:37:00Z,2022-05-30T16:00:00Z,37
2013,AA,2022-05-30T16:40:00Z,2022-05-30T16:00:00Z,40
2013,UA,2022-05-30T16:30:00Z,2022-05-30T16:00:00Z,30
2013,B6,2022-05-30T16:45:00Z,2022-05-30T16:00:00Z,45
2013,MQ,2022-05-30T16:50:00Z,2022-05-30T16:00:00Z,50
2013,DL,2022-05-30T16:45:00Z,2022-05-30T16:00:00Z,45
2013,AA,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,UA,2022-05-30T16:05:00Z,2022-05-30T16:00:00Z,5
2013,MQ,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,UA,2022-05-30T16:55:00Z,2022-05-30T16:00:00Z,55
2013,US,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,9E,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,VX,2022-05-30T15:30:00Z,2022-05-30T15:00:00Z,30
2013,B6,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,US,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,UA,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,DL,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,EV,2022-05-30T17:05:00Z,2022-05-30T17:00:00Z,5
2013,DL,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,EV,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,AA,2022-05-30T17:05:00Z,2022-05-30T17:00:00Z,5
2013,MQ,2022-05-30T17:05:00Z,2022-05-30T17:00:00Z,5
2013,UA,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,MQ,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,EV,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,B6,2022-05-30T17:09:00Z,2022-05-30T17:00:00Z,9
2013,WN,2022-05-30T17:10:00Z,2022-05-30T17:00:00Z,10
2013,WN,2022-05-30T17:05:00Z,2022-05-30T17:00:00Z,5
2013,DL,2022-05-30T16:45:00Z,2022-05-30T16:00:00Z,45
2013,B6,2022-05-30T17:20:00Z,2022-05-30T17:00:00Z,20
2013,MQ,2022-05-30T17:20:00Z,2022-05-30T17:00:00Z,20
2013,EV,2022-05-30T17:29:00Z,2022-05-30T17:00:00Z,29
2013,MQ,2022-05-30T17:35:00Z,2022-05-30T17:00:00Z,35
2013,DL,2022-05-30T17:35:00Z,2022-05-30T17:00:00Z,35
2013,EV,2022-05-30T16:20:00Z,2022-05-30T16:00:00Z,20
2013,DL,2022-05-30T17:40:00Z,2022-05-30T17:00:00Z,40
2013,EV,2022-05-30T17:30:00Z,2022-05-30T17:00:00Z,30
2013,AA,2022-05-30T17:40:00Z,2022-05-30T17:00:00Z,40
2013,AA,2022-05-30T17:40:00Z,2022-05-30T17:00:00Z,40
2013,B6,2022-05-30T17:42:00Z,2022-05-30T17:00:00Z,42
2013,EV,2022-05-30T17:40:00Z,2022-05-30T17:00:00Z,40
2013,B6,2022-05-30T17:45:00Z,2022-05-30T17:00:00Z,45
2013,AA,2022-05-30T17:45:00Z,2022-05-30T17:00:00Z,45
2013,EV,2022-05-30T15:29:00Z,2022-05-30T15:00:00Z,29
2013,DL,2022-05-30T17:50:00Z,2022-05-30T17:00:00Z,50
2013,UA,2022-05-30T17:48:00Z,2022-05-30T17:00:00Z,48
2013,B6,2022-05-30T17:55:00Z,2022-05-30T17:00:00Z,55
2013,AA,2022-05-30T18:00:00Z,2022-05-30T18:00:00Z,0
2013,B6,2022-05-30T17:55:00Z,2022-05-30T17:00:00Z,55
2013,US,2022-05-30T17:59:00Z,2022-05-30T17:00:00Z,59
2013,US,2022-05-30T18:00:00Z,2022-05-30T18:00:00Z,0
2013,EV,2022-05-30T17:50:00Z,2022-05-30T17:00:00Z,50
2013,EV,2022-05-30T17:59:00Z,2022-05-30T17:00:00Z,59
2013,EV,2022-05-30T18:05:00Z,2022-05-30T18:00:00Z,5
2013,WN,2022-05-30T17:55:00Z,2022-05-30T17:00:00Z,55
2013,DL,2022-05-30T17:59:00Z,2022-05-30T17:00:00Z,59
2013,B6,2022-05-30T18:03:00Z,2022-05-30T18:00:00Z,3
2013,WN,2022-05-30T17:35:00Z,2022-05-30T17:00:00Z,35
2013,WN,2022-05-30T18:00:00Z,2022-05-30T18:00:00Z,0
2013,9E,2022-05-30T18:00:00Z,2022-05-30T18:00:00Z,0
2013,MQ,2022-05-30T18:00:00Z,2022-05-30T18:00:00Z,0
2013,UA,2022-05-30T17:59:00Z,2022-05-30T17:00:00Z,59
2013,DL,2022-05-30T18:00:00Z,2022-05-30T18:00:00Z,0
2013,EV,2022-05-30T18:00:00Z,2022-05-30T18:00:00Z,0
2013,WN,2022-05-30T17:45:00Z,2022-05-30T17:00:00Z,45
2013,EV,2022-05-30T18:14:00Z,2022-05-30T18:00:00Z,14
2013,US,2022-05-30T18:15:00Z,2022-05-30T18:00:00Z,15
2013,AA,2022-05-30T18:00:00Z,2022-05-30T18:00:00Z,0
2013,B6,2022-05-30T18:15:00Z,2022-05-30T18:00:00Z,15
2013,FL,2022-05-30T18:14:00Z,2022-05-30T18:00:00Z,14
2013,MQ,2022-05-30T18:15:00Z,2022-05-30T18:00:00Z,15
2013,EV,2022-05-30T18:20:00Z,2022-05-30T18:00:00Z,20
2013,MQ,2022-05-30T18:25:00Z,2022-05-30T18:00:00Z,25
2013,AA,2022-05-30T17:45:00Z,2022-05-30T17:00:00Z,45
2013,EV,2022-05-30T17:36:00Z,2022-05-30T17:00:00Z,36
2013,B6,2022-05-30T18:20:00Z,2022-05-30T18:00:00Z,20
2013,VX,2022-05-30T18:25:00Z,2022-05-30T18:00:00Z,25
2013,EV,2022-05-30T18:29:00Z,2022-05-30T18:00:00Z,29
2013,EV,2022-05-30T18:28:00Z,2022-05-30T18:00:00Z,28
2013,AA,2022-05-30T18:30:00Z,2022-05-30T18:00:00Z,30
2013,B6,2022-05-30T18:30:00Z,2022-05-30T18:00:00Z,30
2013,B6,2022-05-30T18:39:00Z,2022-05-30T18:00:00Z,39
2013,B6,2022-05-30T18:40:00Z,2022-05-30T18:00:00Z,40
2013,EV,2022-05-30T18:41:00Z,2022-05-30T18:00:00Z,41
2013,B6,2022-05-30T18:40:00Z,2022-05-30T18:00:00Z,40
2013,B6,2022-05-30T18:40:00Z,2022-05-30T18:00:00Z,40
2013,9E,2022-05-30T18:45:00Z,2022-05-30T18:00:00Z,45
2013,EV,2022-05-30T18:28:00Z,2022-05-30T18:00:00Z,28
2013,US,2022-05-30T18:50:00Z,2022-05-30T18:00:00Z,50
2013,UA,2022-05-30T18:35:00Z,2022-05-30T18:00:00Z,35
2013,DL,2022-05-30T18:10:00Z,2022-05-30T18:00:00Z,10
2013,EV,2022-05-30T18:50:00Z,2022-05-30T18:00:00Z,50
2013,AA,2022-05-30T18:45:00Z,2022-05-30T18:00:00Z,45
2013,B6,2022-05-30T18:45:00Z,2022-05-30T18:00:00Z,45
2013,MQ,2022-05-30T18:50:00Z,2022-05-30T18:00:00Z,50
2013,AA,2022-05-30T18:45:00Z,2022-05-30T18:00:00Z,45
2013,EV,2022-05-30T18:59:00Z,2022-05-30T18:00:00Z,59
2013,US,2022-05-30T19:00:00Z,2022-05-30T19:00:00Z,0
2013,UA,2022-05-30T18:54:00Z,2022-05-30T18:00:00Z,54
2013,EV,2022-05-30T18:59:00Z,2022-05-30T18:00:00Z,59
2013,B6,2022-05-30T18:55:00Z,2022-05-30T18:00:00Z,55
2013,EV,2022-05-30T19:00:00Z,2022-05-30T19:00:00Z,0
2013,UA,2022-05-30T18:24:00Z,2022-05-30T18:00:00Z,24
2013,DL,2022-05-30T18:59:00Z,2022-05-30T18:00:00Z,59
2013,US,2022-05-30T19:00:00Z,2022-05-30T19:00:00Z,0
2013,WN,2022-05-30T18:55:00Z,2022-05-30T18:00:00Z,55
2013,UA,2022-05-30T19:01:00Z,2022-05-30T19:00:00Z,1
2013,DL,2022-05-30T18:59:00Z,2022-05-30T18:00:00Z,59
2013,UA,2022-05-30T19:00:00Z,2022-05-30T19:00:00Z,0
2013,UA,2022-05-30T18:56:00Z,2022-05-30T18:00:00Z,56
2013,UA,2022-05-30T18:55:00Z,2022-05-30T18:00:00Z,55
2013,US,2022-05-30T18:25:00Z,2022-05-30T18:00:00Z,25
2013,MQ,2022-05-30T19:10:00Z,2022-05-30T19:00:00Z,10
2013,MQ,2022-05-30T17:00:00Z,2022-05-30T17:00:00Z,0
2013,B6,2022-05-30T19:10:00Z,2022-05-30T19:00:00Z,10
